category,tag,problem_id,title,difficulty,diff_band,solver,url
Data-Structure,Union-Find-Tree,pakencamp_2019_day3_e,E. 大きなクリスマスプレゼント,,unknown,159,https://atcoder.jp/contests/pakencamp-2019-day3/tasks/pakencamp_2019_day3_e
Data-Structure,Union-Find-Tree,code_festival_exhibition_a,A. パズル,,unknown,45,https://atcoder.jp/contests/code-festival-2014-exhibition/tasks/code_festival_exhibition_a
Data-Structure,WaveletMatrix,abc234_d,D. Prefix K-th Max,503,400-799,10402,https://atcoder.jp/contests/abc234/tasks/abc234_d
Data-Structure,WaveletMatrix,abc239_e,E. Subtree K-th Max,1084,800-1199,5922,https://atcoder.jp/contests/abc239/tasks/abc239_e
Data-Structure,WaveletMatrix,abc281_e,E. Least Elements,1334,1200-1599,4673,https://atcoder.jp/contests/abc281/tasks/abc281_e
Data-Structure,WaveletMatrix,abc231_f,F. Jealous Two,1580,1200-1599,3067,https://atcoder.jp/contests/abc231/tasks/abc231_f
Data-Structure,WaveletMatrix,abc339_g,G. Smaller Sum,1792,1600-1999,2614,https://atcoder.jp/contests/abc339/tasks/abc339_g
Data-Structure,deque,abc237_d,D. LR insertion,544,400-799,10796,https://atcoder.jp/contests/abc237/tasks/abc237_d
Data-Structure,deque,arc077_a,C. pushpush,552,400-799,11442,https://atcoder.jp/contests/abc066/tasks/arc077_a
Data-Structure,deque,abc158_d,D. String Formation,610,400-799,13397,https://atcoder.jp/contests/abc158/tasks/abc158_d
Data-Structure,deque,abc246_e,E. Bishop 2,1476,1200-1599,4387,https://atcoder.jp/contests/abc246/tasks/abc246_e
Data-Structure,deque,arc072_d,F. Dam,3414,3200-3599,685,https://atcoder.jp/contests/arc072/tasks/arc072_d
Data-Structure,deque,typical90_bi,061. Deck（★2）,,unknown,7610,https://atcoder.jp/contests/typical90/tasks/typical90_bi
Data-Structure,deque,past202104_e,E. Third from Front,,unknown,819,https://atcoder.jp/contests/past202104-open/tasks/past202104_e
Data-Structure,map,abc241_b,B. Pasta,-503,<0,14950,https://atcoder.jp/contests/abc241/tasks/abc241_b
Data-Structure,map,abc159_c,C. Maximum Volume,-104,<0,16773,https://atcoder.jp/contests/abc159/tasks/abc159_c
Data-Structure,map,abc295_c,C. Socks,-75,<0,12498,https://atcoder.jp/contests/abc295/tasks/abc295_c
Data-Structure,map,abc314_b,B. Roulette,-34,<0,12142,https://atcoder.jp/contests/abc314/tasks/abc314_b
Data-Structure,map,abc261_c,C. NewFolder(1),79,0-399,11984,https://atcoder.jp/contests/abc261/tasks/abc261_c
Data-Structure,map,abc291_c,C. LRUD Instructions 2,97,0-399,11064,https://atcoder.jp/contests/abc291/tasks/abc291_c
Data-Structure,map,abc155_c,C. Poll,189,0-399,17072,https://atcoder.jp/contests/abc155/tasks/abc155_c
Data-Structure,map,abc235_c,C. The Kth Time Query,210,0-399,11818,https://atcoder.jp/contests/abc235/tasks/abc235_c
Data-Structure,map,arc019_1,A. お買い物クライシス,219,0-399,2861,https://atcoder.jp/contests/arc019/tasks/arc019_1
Data-Structure,map,abc044_b,B. Beautiful Strings,243,0-399,14719,https://atcoder.jp/contests/abc044/tasks/abc044_b
Data-Structure,map,abc091_b,B. Two Colors Card Game,310,0-399,15104,https://atcoder.jp/contests/abc091/tasks/abc091_b
Data-Structure,map,abc210_c,C. Colorful Candies,357,0-399,11554,https://atcoder.jp/contests/abc210/tasks/abc210_c
Data-Structure,map,arc082_a,C. Together,407,400-799,12908,https://atcoder.jp/contests/abc072/tasks/arc082_a
Data-Structure,map,abc243_c,C. Collision 2,409,400-799,10720,https://atcoder.jp/contests/abc243/tasks/abc243_c
Data-Structure,map,abc343_d,D. Diversity of Scores,422,400-799,11349,https://atcoder.jp/contests/abc343/tasks/abc343_d
Data-Structure,map,abc073_c,C. Write and Erase,454,400-799,12581,https://atcoder.jp/contests/abc073/tasks/abc073_c
Data-Structure,map,abc345_c,C. One Time Swap,469,400-799,11127,https://atcoder.jp/contests/abc345/tasks/abc345_c
Data-Structure,map,abc171_d,D. Replacing,498,400-799,14178,https://atcoder.jp/contests/abc171/tasks/abc171_d
Data-Structure,map,abc342_c,C. Many Replacement,505,400-799,11419,https://atcoder.jp/contests/abc342/tasks/abc342_c
Data-Structure,map,code_festival_2017_qualb_b,B. Problem Set,568,400-799,5882,https://atcoder.jp/contests/code-festival-2017-qualb/tasks/code_festival_2017_qualb_b
Data-Structure,map,arc087_a,C. Good Sequence,593,400-799,15502,https://atcoder.jp/contests/abc082/tasks/arc087_a
Data-Structure,map,abc137_c,C. Green Bin,597,400-799,15096,https://atcoder.jp/contests/abc137/tasks/abc137_c
Data-Structure,map,abc008_2,B. 投票,601,400-799,7720,https://atcoder.jp/contests/abc008/tasks/abc008_2
Data-Structure,map,abc003_2,B. AtCoderトランプ,668,400-799,8388,https://atcoder.jp/contests/abc003/tasks/abc003_2
Data-Structure,map,abc233_d,D. Count Interval,726,400-799,8796,https://atcoder.jp/contests/abc233/tasks/abc233_d
Data-Structure,map,abc342_d,D. Square Pair,944,800-1199,7732,https://atcoder.jp/contests/abc342/tasks/abc342_d
Data-Structure,map,abc304_d,D. A Piece of Cake,1015,800-1199,5880,https://atcoder.jp/contests/abc304/tasks/abc304_d
Data-Structure,map,abc166_e,E. This Message Will Self-Destruct in 5s,1062,800-1199,9012,https://atcoder.jp/contests/abc166/tasks/abc166_e
Data-Structure,map,arc063_b,D. An Invisible Hand,1376,1200-1599,5032,https://atcoder.jp/contests/abc047/tasks/arc063_b
Data-Structure,map,abc105_d,D. Candy Distribution,1458,1200-1599,5291,https://atcoder.jp/contests/abc105/tasks/abc105_d
Data-Structure,map,arc061_b,D. Snuke's Coloring,1682,1600-1999,4689,https://atcoder.jp/contests/abc045/tasks/arc061_b
Data-Structure,map,abc023_c,C. 収集王,1752,1600-1999,2456,https://atcoder.jp/contests/abc023/tasks/abc023_c
Data-Structure,map,abc146_e,E. Rem of Sum is Num,1762,1600-1999,3634,https://atcoder.jp/contests/abc146/tasks/abc146_e
Data-Structure,map,arc069_c,E. Frequency,1835,1600-1999,2024,https://atcoder.jp/contests/arc069/tasks/arc069_c
Data-Structure,map,arc045_c,C. エックスオア多橋君,2022,2000-2399,877,https://atcoder.jp/contests/arc045/tasks/arc045_c
Data-Structure,map,arc023_4,D. GCD区間,2511,2400-2799,469,https://atcoder.jp/contests/arc023/tasks/arc023_4
Data-Structure,map,typical90_aa,027. Sign Up Requests （★2）,,unknown,9772,https://atcoder.jp/contests/typical90/tasks/typical90_aa
Data-Structure,map,past202010_f,F. 構文解析,,unknown,1025,https://atcoder.jp/contests/past202010-open/tasks/past202010_f
Data-Structure,map,joisc2008_origami,origami. 折り紙 (Origami),,unknown,646,https://atcoder.jp/contests/joisc2008/tasks/joisc2008_origami
Data-Structure,multiset,code_festival_2017_qualb_b,B. Problem Set,568,400-799,5882,https://atcoder.jp/contests/code-festival-2017-qualb/tasks/code_festival_2017_qualb_b
Data-Structure,multiset,abc230_d,D. Destroyer Takahashi,963,800-1199,6417,https://atcoder.jp/contests/abc230/tasks/abc230_d
Data-Structure,multiset,abc241_d,D. Sequence Query,1177,800-1199,7293,https://atcoder.jp/contests/abc241/tasks/abc241_d
Data-Structure,multiset,abc306_e,E. Best Performances,1268,1200-1599,4713,https://atcoder.jp/contests/abc306/tasks/abc306_e
Data-Structure,multiset,abc281_e,E. Least Elements,1334,1200-1599,4673,https://atcoder.jp/contests/abc281/tasks/abc281_e
Data-Structure,multiset,abc170_e,E. Smart Infants,1502,1200-1599,5192,https://atcoder.jp/contests/abc170/tasks/abc170_e
Data-Structure,multiset,abc245_e,E. Wrapping Chocolate,1571,1200-1599,4325,https://atcoder.jp/contests/abc245/tasks/abc245_e
Data-Structure,multiset,abc140_e,E. Second Sum,1873,1600-1999,3208,https://atcoder.jp/contests/abc140/tasks/abc140_e
Data-Structure,multiset,abc127_f,F. Absolute Minima,2003,2000-2399,3003,https://atcoder.jp/contests/abc127/tasks/abc127_f
Data-Structure,multiset,arc046_c,C. 合コン大作戦,2203,2000-2399,532,https://atcoder.jp/contests/arc046/tasks/arc046_c
Data-Structure,multiset,donuts_2015_4,D. ドーナツの箱詰め,2383,2000-2399,197,https://atcoder.jp/contests/donuts-2015/tasks/donuts_2015_4
Data-Structure,multiset,arc070_c,E. NarrowRectangles,3365,3200-3599,789,https://atcoder.jp/contests/arc070/tasks/arc070_c
Data-Structure,multiset,jsc2019_final_c,C. Maximize Minimum,,unknown,131,https://atcoder.jp/contests/jsc2019-final/tasks/jsc2019_final_c
Data-Structure,priority_queue,abc234_d,D. Prefix K-th Max,503,400-799,10402,https://atcoder.jp/contests/abc234/tasks/abc234_d
Data-Structure,priority_queue,abc212_d,D. Querying Multiset,775,400-799,10526,https://atcoder.jp/contests/abc212/tasks/abc212_d
Data-Structure,priority_queue,abc141_d,D. Powerful Discount Tickets,823,800-1199,12519,https://atcoder.jp/contests/abc141/tasks/abc141_d
Data-Structure,priority_queue,abc223_d,D. Restricted Permutation,1069,800-1199,7004,https://atcoder.jp/contests/abc223/tasks/abc223_d
Data-Structure,priority_queue,abc297_e,E. Kth Takoyaki Set,1176,800-1199,6127,https://atcoder.jp/contests/abc297/tasks/abc297_e
Data-Structure,priority_queue,indeednow_2015_qualc_3,C. 木,1246,1200-1599,1660,https://atcoder.jp/contests/indeednow-qualb/tasks/indeednow_2015_qualc_3
Data-Structure,priority_queue,abc137_d,D. Summer Vacation,1313,1200-1599,8571,https://atcoder.jp/contests/abc137/tasks/abc137_d
Data-Structure,priority_queue,abc080_d,D. Recording,1383,1200-1599,4132,https://atcoder.jp/contests/abc080/tasks/abc080_d
Data-Structure,priority_queue,abc246_e,E. Bishop 2,1476,1200-1599,4387,https://atcoder.jp/contests/abc246/tasks/abc246_e
Data-Structure,priority_queue,abc123_d,D. Cake 123,1489,1200-1599,6263,https://atcoder.jp/contests/abc123/tasks/abc123_d
Data-Structure,priority_queue,arc028_2,B. 特別賞,1507,1200-1599,1722,https://atcoder.jp/contests/arc028/tasks/arc028_2
Data-Structure,priority_queue,code_formula_2014_qualA_c,C. 決勝進出者,1610,1600-1999,680,https://atcoder.jp/contests/code-formula-2014-quala/tasks/code_formula_2014_qualA_c
Data-Structure,priority_queue,apc001_d,D. Forest,1719,1600-1999,1797,https://atcoder.jp/contests/apc001/tasks/apc001_d
Data-Structure,priority_queue,arc074_b,D. 3N Numbers,1730,1600-1999,4775,https://atcoder.jp/contests/abc062/tasks/arc074_b
Data-Structure,priority_queue,agc053_b,B. Taking the middle,1755,1600-1999,1378,https://atcoder.jp/contests/agc053/tasks/agc053_b
Data-Structure,priority_queue,abc214_e,E. Packing Under Range Regulations,1835,1600-1999,4115,https://atcoder.jp/contests/abc214/tasks/abc214_e
Data-Structure,priority_queue,abc127_f,F. Absolute Minima,2003,2000-2399,3003,https://atcoder.jp/contests/abc127/tasks/abc127_f
Data-Structure,priority_queue,aising2020_e,E. Camel Train,2133,2000-2399,1356,https://atcoder.jp/contests/aising2020/tasks/aising2020_e
Data-Structure,priority_queue,arc063_c,E. Integers on a Tree,2198,2000-2399,1634,https://atcoder.jp/contests/arc063/tasks/arc063_c
Data-Structure,priority_queue,arc080_c,E. Young Maids,2277,2000-2399,1606,https://atcoder.jp/contests/arc080/tasks/arc080_c
Data-Structure,priority_queue,past202004_f,F. Tasking,,unknown,1768,https://atcoder.jp/contests/past202004-open/tasks/past202004_f
Data-Structure,priority_queue,code_thanks_festival_2017_c,C. Factory,,unknown,1693,https://atcoder.jp/contests/code-thanks-festival-2017/tasks/code_thanks_festival_2017_c
Data-Structure,priority_queue,past202004_l,L. Lexicographically Minimum,,unknown,759,https://atcoder.jp/contests/past202004-open/tasks/past202004_l
Data-Structure,priority_queue,joi2010ho_c,C. つらら,,unknown,731,https://atcoder.jp/contests/joi2010ho/tasks/joi2010ho_c
Data-Structure,priority_queue,past202104_g,G. One Step at a Time,,unknown,533,https://atcoder.jp/contests/past202104-open/tasks/past202104_g
Data-Structure,priority_queue,dwango2017qual_d,D. ネタだけ食べたい寿司,,unknown,458,https://atcoder.jp/contests/dwacon2017-prelims/tasks/dwango2017qual_d
Data-Structure,priority_queue,joi2009ho_e,E. 認証レベル,,unknown,346,https://atcoder.jp/contests/joi2009ho/tasks/joi2009ho_e
Data-Structure,priority_queue,joi2011ho5,E. 微生物実験 (Bug Party),,unknown,292,https://atcoder.jp/contests/joi2011ho/tasks/joi2011ho5
Data-Structure,priority_queue,cpsco2019_s1_f,F. Fruits in Season,,unknown,258,https://atcoder.jp/contests/cpsco2019-s1/tasks/cpsco2019_s1_f
Data-Structure,priority_queue,tkppc4_1_k,K. 天使と宿題,,unknown,213,https://atcoder.jp/contests/tkppc4-1/tasks/tkppc4_1_k
Data-Structure,queue,abc247_d,D. Cylinder,468,400-799,10438,https://atcoder.jp/contests/abc247/tasks/abc247_d
Data-Structure,queue,abc379_d,D. Home Garden,745,400-799,7570,https://atcoder.jp/contests/abc379/tasks/abc379_d
Data-Structure,queue,abc005_3,C. おいしいたこ焼きの売り方,840,800-1199,6964,https://atcoder.jp/contests/abc005/tasks/abc005_3
Data-Structure,queue,abc216_d,D. Pair of Balls,1039,800-1199,7300,https://atcoder.jp/contests/abc216/tasks/abc216_d
Data-Structure,set,abc211_b,B. Cycle Hit,-864,<0,15942,https://atcoder.jp/contests/abc211/tasks/abc211_b
Data-Structure,set,abc240_b,B. Count Distinct Integers,-819,<0,15217,https://atcoder.jp/contests/abc240/tasks/abc240_b
Data-Structure,set,abc245_b,B. Mex,-523,<0,14864,https://atcoder.jp/contests/abc245/tasks/abc245_b
Data-Structure,set,abc154_c,C. Distinct or Not,-333,<0,16997,https://atcoder.jp/contests/abc154/tasks/abc154_c
Data-Structure,set,abc293_b,B. Call the ID Number,-328,<0,12825,https://atcoder.jp/contests/abc293/tasks/abc293_b
Data-Structure,set,abc236_c,C. Route Map,-245,<0,13846,https://atcoder.jp/contests/abc236/tasks/abc236_c
Data-Structure,set,abc164_c,C. gacha,-241,<0,20126,https://atcoder.jp/contests/abc164/tasks/abc164_c
Data-Structure,set,abc085_b,B. Kagami Mochi,-106,<0,60271,https://atcoder.jp/contests/abc085/tasks/abc085_b
Data-Structure,set,abc296_c,C. Gap Existence,38,0-399,12329,https://atcoder.jp/contests/abc296/tasks/abc296_c
Data-Structure,set,abc244_c,C. Yamanote Line Game,46,0-399,10674,https://atcoder.jp/contests/abc244/tasks/abc244_c
Data-Structure,set,abc109_b,B. Shiritori,93,0-399,12995,https://atcoder.jp/contests/abc109/tasks/abc109_b
Data-Structure,set,abc226_b,B. Counting Arrays,107,0-399,12083,https://atcoder.jp/contests/abc226/tasks/abc226_b
Data-Structure,set,abc344_c,C. A+B+C,131,0-399,14461,https://atcoder.jp/contests/abc344/tasks/abc344_c
Data-Structure,set,abc251_c,C. Poem Online Judge,205,0-399,10819,https://atcoder.jp/contests/abc251/tasks/abc251_c
Data-Structure,set,abc278_c,C. FF,320,0-399,10133,https://atcoder.jp/contests/abc278/tasks/abc278_c
Data-Structure,set,hhkb2020_c,C. Neq Min,349,0-399,7438,https://atcoder.jp/contests/hhkb2020/tasks/hhkb2020_c
Data-Structure,set,abc098_b,B. Cut and Count,358,0-399,12009,https://atcoder.jp/contests/abc098/tasks/abc098_b
Data-Structure,set,abc021_b,B. 嘘つきの高橋くん,391,0-399,5534,https://atcoder.jp/contests/abc021/tasks/abc021_b
Data-Structure,set,abc073_c,C. Write and Erase,454,400-799,12581,https://atcoder.jp/contests/abc073/tasks/abc073_c
Data-Structure,set,arc014_2,B. あの日したしりとりの結果を僕達はまだ知らない。,606,400-799,3062,https://atcoder.jp/contests/arc014/tasks/arc014_2
Data-Structure,set,abc022_b,B. Bumble Bee,621,400-799,6433,https://atcoder.jp/contests/abc022/tasks/abc022_b
Data-Structure,set,abc032_b,B. 高橋君とパスワード,672,400-799,6191,https://atcoder.jp/contests/abc032/tasks/abc032_b
Data-Structure,set,arc033_2,B. メタ構文変数,789,400-799,2860,https://atcoder.jp/contests/arc033/tasks/arc033_2
Data-Structure,set,abc228_d,D. Linear Probing,1035,800-1199,5761,https://atcoder.jp/contests/abc228/tasks/abc228_d
Data-Structure,set,abc260_d,D. Draw Your Cards,1074,800-1199,6056,https://atcoder.jp/contests/abc260/tasks/abc260_d
Data-Structure,set,abc019_3,C. 高橋くんと魔法の箱,1129,800-1199,4435,https://atcoder.jp/contests/abc019/tasks/abc019_3
Data-Structure,set,arc058_a,C. Iroha's Obsession,1174,800-1199,13792,https://atcoder.jp/contests/arc058/tasks/arc058_a
Data-Structure,set,abc329_f,F. Colored Ball,1207,1200-1599,6005,https://atcoder.jp/contests/abc329/tasks/abc329_f
Data-Structure,set,abc250_e,E. Prefix Equality,1421,1200-1599,5718,https://atcoder.jp/contests/abc250/tasks/abc250_e
Data-Structure,set,arc028_2,B. 特別賞,1507,1200-1599,1722,https://atcoder.jp/contests/arc028/tasks/arc028_2
Data-Structure,set,code_festival_qualB_d,D. 登山家,1651,1600-1999,1077,https://atcoder.jp/contests/code-festival-2014-qualb/tasks/code_festival_qualB_d
Data-Structure,set,abc140_e,E. Second Sum,1873,1600-1999,3208,https://atcoder.jp/contests/abc140/tasks/abc140_e
Data-Structure,set,abc364_f,F. Range Connect MST,1878,1600-1999,2471,https://atcoder.jp/contests/abc364/tasks/abc364_f
Data-Structure,set,arc039_c,C. 幼稚園児高橋君,2004,2000-2399,674,https://atcoder.jp/contests/arc039/tasks/arc039_c
Data-Structure,set,abc177_f,F. I hate Shortest Path Problem,2291,2000-2399,1409,https://atcoder.jp/contests/abc177/tasks/abc177_f
Data-Structure,set,cf_2015_morning_hard_b,D. 立方体とペンキ,2456,2400-2799,157,https://atcoder.jp/contests/code-festival-2015-morning-middle/tasks/cf_2015_morning_hard_b
Data-Structure,set,arc065_c,E. Manhattan Compass,2835,2800-3199,779,https://atcoder.jp/contests/arc065/tasks/arc065_c
Data-Structure,set,chokudai_S002_f,F. 種類数 α,,unknown,1777,https://atcoder.jp/contests/chokudai_S002/tasks/chokudai_S002_f
Data-Structure,set,past202005_l,L. Supamarket,,unknown,588,https://atcoder.jp/contests/past202005-open/tasks/past202005_l
Data-Structure,set,past202012_n,N. Travel Agency,,unknown,346,https://atcoder.jp/contests/past202012-open/tasks/past202012_n
Data-Structure,stack,abc328_d,D. Take ABC,555,400-799,10691,https://atcoder.jp/contests/abc328/tasks/abc328_d
Data-Structure,stack,abc240_d,D. Strange Balls,570,400-799,9687,https://atcoder.jp/contests/abc240/tasks/abc240_d
Data-Structure,stack,arc108_b,B. Abbreviate Fox,681,400-799,6464,https://atcoder.jp/contests/arc108/tasks/arc108_b
Data-Structure,stack,abc243_d,D. Moves on Binary Tree,758,400-799,8996,https://atcoder.jp/contests/abc243/tasks/abc243_d
Data-Structure,stack,abc064_d,D. Insertion,969,800-1199,7322,https://atcoder.jp/contests/abc064/tasks/abc064_d
Data-Structure,stack,agc005_a,A. STring,1054,800-1199,6278,https://atcoder.jp/contests/agc005/tasks/agc005_a
Data-Structure,stack,abc338_e,E. Chords,1220,1200-1599,5358,https://atcoder.jp/contests/abc338/tasks/abc338_e
Data-Structure,stack,donuts_2015_3,C. 行列のできるドーナツ屋,1661,1600-1999,1000,https://atcoder.jp/contests/donuts-2015/tasks/donuts_2015_3
Data-Structure,stack,arc076_c,E. Connected?,2180,2000-2399,1646,https://atcoder.jp/contests/arc076/tasks/arc076_c
Data-Structure,stack,arc081_d,F. Flip and Rectangles,2608,2400-2799,1220,https://atcoder.jp/contests/arc081/tasks/arc081_d
Data-Structure,stack,colopl2018_final_b,B. 異世界数式,,unknown,695,https://atcoder.jp/contests/colopl2018-final/tasks/colopl2018_final_b
Data-Structure,stack,bitflyer2018_final_c,C. 部分文字列と括弧,,unknown,496,https://atcoder.jp/contests/bitflyer2018-final/tasks/bitflyer2018_final_c
Data-Structure,stack,iroha2019_day3_e,E. 「く」,,unknown,334,https://atcoder.jp/contests/iroha2019-day3/tasks/iroha2019_day3_e
Data-Structure,stack,gigacode_2019_f,F. クローゼットの配置,,unknown,57,https://atcoder.jp/contests/gigacode-2019/tasks/gigacode_2019_f
Data-Structure,その他,abc344_e,E. Insert or Erase,973,800-1199,7364,https://atcoder.jp/contests/abc344/tasks/abc344_e
Data-Structure,その他,abc217_e,E. Sorting Queries,986,800-1199,10425,https://atcoder.jp/contests/abc217/tasks/abc217_e
Data-Structure,その他,agc005_b,B. Minimum Sum,1828,1600-1999,4088,https://atcoder.jp/contests/agc005/tasks/agc005_b
Data-Structure,その他,practice2_b,B. Fenwick Tree,,unknown,4575,https://atcoder.jp/contests/practice2/tasks/practice2_b
Data-Structure,その他,past202005_k,K. Moving Containers,,unknown,668,https://atcoder.jp/contests/past202005-open/tasks/past202005_k
